5J,1683,CRK,4140,HKG,3077,0,319,15.186,120.559998,22.308901,113.915001
5J,1683,CRK,4140,MFM,3121,0,319,15.186,120.559998,22.149599,113.592003
5J,1683,CRK,4140,SIN,3316,0,319,15.186,120.559998,1.35019,103.994003
5J,1683,CYZ,6733,MNL,2397,0,319,16.92989922,121.7529984,14.5086,121.019997
5J,1683,DGT,2425,CEB,4206,0,ATR,9.333709717,123.3000031,10.30749989,123.9789963
5J,1683,DGT,2425,MNL,2397,0,319,9.333709717,123.3000031,14.5086,121.019997
5J,1683,DPL,4201,CEB,4206,0,ATR,8.601983499,123.3418751,10.30749989,123.9789963
5J,1683,DPL,4201,DVO,4090,0,ATR,8.601983499,123.3418751,7.125520229,125.6460037
5J,1683,DPL,4201,MNL,2397,0,320 319,8.601983499,123.3418751,14.5086,121.019997
5J,1683,DPS,3940,MNL,2397,0,320,-8.748169899,115.1669998,14.5086,121.019997
5J,1683,DVO,4090,BCD,2423,0,320,7.125520229,125.6460037,10.7764,123.014999
5J,1683,DVO,4090,CEB,4206,0,320 319,7.125520229,125.6460037,10.30749989,123.9789963
5J,1683,DVO,4090,CGY,2400,0,ATR,7.125520229,125.6460037,8.612203,124.456496
5J,1683,DVO,4090,DPL,4201,0,ATR,7.125520229,125.6460037,8.601983499,123.3418751
5J,1683,DVO,4090,ILO,2429,0,320 319,7.125520229,125.6460037,10.833017,122.493358
5J,1683,DVO,4090,MNL,2397,0,320 330,7.125520229,125.6460037,14.5086,121.019997
5J,1683,DVO,4090,PPS,2433,0,319,7.125520229,125.6460037,9.742119789,118.7590027
5J,1683,DVO,4090,ZAM,2404,0,319,7.125520229,125.6460037,6.922420025,122.0599976
5J,1683,DXB,2188,MNL,2397,0,330,25.25279999,55.36439896,14.5086,121.019997
5J,1683,GES,2402,CEB,4206,0,320,6.058000088,125.0960007,10.30749989,123.9789963
5J,1683,GES,2402,ILO,2429,0,319,6.058000088,125.0960007,10.833017,122.493358
5J,1683,GES,2402,MNL,2397,0,320,6.058000088,125.0960007,14.5086,121.019997
5J,1683,HAN,3199,MNL,2397,0,319,21.22120094,105.8069992,14.5086,121.019997
5J,1683,HKG,3077,CEB,4206,0,320,22.308901,113.915001,10.30749989,123.9789963
5J,1683,HKG,3077,CRK,4140,0,319,22.308901,113.915001,15.186,120.559998
5J,1683,HKG,3077,ILO,2429,0,319,22.308901,113.915001,10.833017,122.493358
5J,1683,HKG,3077,MNL,2397,0,320,22.308901,113.915001,14.5086,121.019997
5J,1683,HKT,3179,MNL,2397,0,320,8.1132,98.316902,14.5086,121.019997
5J,1683,IAO,6974,CEB,4206,0,ATR,9.8591,126.014,10.30749989,123.9789963
5J,1683,ICN,3930,CEB,4206,0,320,37.46910095,126.4509964,10.30749989,123.9789963
5J,1683,ICN,3930,KLO,2430,0,320,37.46910095,126.4509964,11.67940044,122.3759995
5J,1683,ICN,3930,MNL,2397,0,330,37.46910095,126.4509964,14.5086,121.019997
5J,1683,ILO,2429,CEB,4206,0,319 320,10.833017,122.493358,10.30749989,123.9789963
5J,1683,ILO,2429,CGY,2400,0,319,10.833017,122.493358,8.612203,124.456496
5J,1683,ILO,2429,DVO,4090,0,320 319,10.833017,122.493358,7.125520229,125.6460037
5J,1683,ILO,2429,GES,2402,0,319,10.833017,122.493358,6.058000088,125.0960007
5J,1683,ILO,2429,HKG,3077,0,319,10.833017,122.493358,22.308901,113.915001
5J,1683,ILO,2429,MNL,2397,0,320 319,10.833017,122.493358,14.5086,121.019997
5J,1683,ILO,2429,PPS,2433,0,319,10.833017,122.493358,9.742119789,118.7590027
5J,1683,ILO,2429,SIN,3316,0,319,10.833017,122.493358,1.35019,103.994003
5J,1683,KIX,3992,MNL,2397,0,320,34.4272995,135.2440033,14.5086,121.019997
5J,1683,KLO,2430,CEB,4206,0,320,11.67940044,122.3759995,10.30749989,123.9789963
5J,1683,KLO,2430,ICN,3930,0,320,11.67940044,122.3759995,37.46910095,126.4509964
5J,1683,KLO,2430,MNL,2397,0,320 ATR 319,11.67940044,122.3759995,14.5086,121.019997
5J,1683,KUL,3304,MNL,2397,0,320,2.745579958,101.7099991,14.5086,121.019997
5J,1683,LAO,4202,MNL,2397,0,319,18.17810059,120.5319977,14.5086,121.019997
5J,1683,LGP,4203,CEB,4206,0,ATR,13.1575,123.735,10.30749989,123.9789963
5J,1683,LGP,4203,MNL,2397,0,320 319,13.1575,123.735,14.5086,121.019997
5J,1683,MFM,3121,CRK,4140,0,319,22.149599,113.592003,15.186,120.559998
5J,1683,MFM,3121,MNL,2397,0,319,22.149599,113.592003,14.5086,121.019997
5J,1683,MNL,2397,BCD,2423,0,320 319,14.5086,121.019997,10.7764,123.014999
5J,1683,MNL,2397,BKI,3269,0,320,14.5086,121.019997,5.937210083,116.0510025
5J,1683,MNL,2397,BKK,3885,0,320,14.5086,121.019997,13.68109989,100.7470016
5J,1683,MNL,2397,BWN,3272,0,320,14.5086,121.019997,4.944200039,114.9280014
5J,1683,MNL,2397,BXU,4200,0,320,14.5086,121.019997,8.9515,125.4788
5J,1683,MNL,2397,CAN,3370,0,320,14.5086,121.019997,23.39240074,113.2990036
5J,1683,MNL,2397,CBO,2399,0,319 320,14.5086,121.019997,7.165239811,124.2099991
5J,1683,MNL,2397,CEB,4206,0,319 320 330 ATR,14.5086,121.019997,10.30749989,123.9789963
5J,1683,MNL,2397,CGK,3275,0,320,14.5086,121.019997,-6.12556982,106.6559982
5J,1683,MNL,2397,CGY,2400,0,320 319,14.5086,121.019997,8.612203,124.456496
5J,1683,MNL,2397,CYZ,6733,0,319,14.5086,121.019997,16.92989922,121.7529984
5J,1683,MNL,2397,DGT,2425,0,319,14.5086,121.019997,9.333709717,123.3000031
5J,1683,MNL,2397,DPL,4201,0,320 319,14.5086,121.019997,8.601983499,123.3418751
5J,1683,MNL,2397,DPS,3940,0,320,14.5086,121.019997,-8.748169899,115.1669998
5J,1683,MNL,2397,DVO,4090,0,320 330,14.5086,121.019997,7.125520229,125.6460037
5J,1683,MNL,2397,DXB,2188,0,330,14.5086,121.019997,25.25279999,55.36439896
5J,1683,MNL,2397,GES,2402,0,320,14.5086,121.019997,6.058000088,125.0960007
5J,1683,MNL,2397,HAN,3199,0,319,14.5086,121.019997,21.22120094,105.8069992
5J,1683,MNL,2397,HKG,3077,0,320,14.5086,121.019997,22.308901,113.915001
5J,1683,MNL,2397,HKT,3179,0,320,14.5086,121.019997,8.1132,98.316902
5J,1683,MNL,2397,ICN,3930,0,330,14.5086,121.019997,37.46910095,126.4509964
5J,1683,MNL,2397,ILO,2429,0,320 319,14.5086,121.019997,10.833017,122.493358
5J,1683,MNL,2397,KIX,3992,0,320,14.5086,121.019997,34.4272995,135.2440033
5J,1683,MNL,2397,KLO,2430,0,320 ATR 319,14.5086,121.019997,11.67940044,122.3759995
5J,1683,MNL,2397,KUL,3304,0,320,14.5086,121.019997,2.745579958,101.7099991
5J,1683,MNL,2397,LAO,4202,0,319,14.5086,121.019997,18.17810059,120.5319977
5J,1683,MNL,2397,LGP,4203,0,320 319,14.5086,121.019997,13.1575,123.735
5J,1683,MNL,2397,MFM,3121,0,319,14.5086,121.019997,22.149599,113.592003
5J,1683,MNL,2397,MPH,2426,0,ATR,14.5086,121.019997,11.9245,121.954002
5J,1683,MNL,2397,NGO,3942,0,320,14.5086,121.019997,34.85839844,136.8049927
5J,1683,MNL,2397,NRT,2279,0,320,14.5086,121.019997,35.76470184,140.3860016
5J,1683,MNL,2397,OZC,4204,0,320,14.5086,121.019997,8.178509712,123.8420029
5J,1683,MNL,2397,PAG,2401,0,319 320,14.5086,121.019997,7.830731448,123.4611797
5J,1683,MNL,2397,PEK,3364,0,320,14.5086,121.019997,40.08010101,116.5849991
5J,1683,MNL,2397,PPS,2433,0,320 319,14.5086,121.019997,9.742119789,118.7590027
5J,1683,MNL,2397,PUS,2372,0,320,14.5086,121.019997,35.17950058,128.9380035
5J,1683,MNL,2397,PVG,3406,0,320,14.5086,121.019997,31.14340019,121.8050003
5J,1683,MNL,2397,REP,3035,0,320,14.5086,121.019997,13.41069984,103.8130035
5J,1683,MNL,2397,RXS,6026,0,320,14.5086,121.019997,11.59770012,122.7519989
5J,1683,MNL,2397,SGN,3205,0,320,14.5086,121.019997,10.81879997,106.6520004
5J,1683,MNL,2397,SIN,3316,0,330 320,14.5086,121.019997,1.35019,103.994003
5J,1683,MNL,2397,SJI,2409,0,319,14.5086,121.019997,12.36149979,121.0469971
5J,1683,MNL,2397,TAC,2422,0,320,14.5086,121.019997,11.228035,125.027761
5J,1683,MNL,2397,TAG,3994,0,319,14.5086,121.019997,9.665442,123.853533
5J,1683,MNL,2397,TPE,2276,0,320,14.5086,121.019997,25.0777,121.233002
5J,1683,MNL,2397,TUG,6021,0,319,14.5086,121.019997,17.64336768,121.7331505
5J,1683,MNL,2397,USU,4199,0,ATR,14.5086,121.019997,12.12150002,120.0999985
5J,1683,MNL,2397,VRC,6022,0,319,14.5086,121.019997,13.5763998,124.2060013
5J,1683,MNL,2397,WNP,6018,0,ATR,14.5086,121.019997,13.5848999,123.2699966
5J,1683,MNL,2397,XMN,3383,0,320,14.5086,121.019997,24.54400063,118.1279984
5J,1683,MNL,2397,ZAM,2404,0,320,14.5086,121.019997,6.922420025,122.0599976
5J,1683,MPH,2426,CEB,4206,0,ATR,11.9245,121.954002,10.30749989,123.9789963
5J,1683,MPH,2426,MNL,2397,0,ATR,11.9245,121.954002,14.5086,121.019997
5J,1683,NGO,3942,MNL,2397,0,320,34.85839844,136.8049927,14.5086,121.019997
5J,1683,NRT,2279,MNL,2397,0,320,35.76470184,140.3860016,14.5086,121.019997
5J,1683,OZC,4204,CEB,4206,0,ATR,8.178509712,123.8420029,10.30749989,123.9789963
5J,1683,OZC,4204,MNL,2397,0,320,8.178509712,123.8420029,14.5086,121.019997
5J,1683,PAG,2401,CEB,4206,0,ATR,7.830731448,123.4611797,10.30749989,123.9789963
5J,1683,PAG,2401,MNL,2397,0,319 320,7.830731448,123.4611797,14.5086,121.019997
5J,1683,PEK,3364,MNL,2397,0,320,40.08010101,116.5849991,14.5086,121.019997
5J,1683,PPS,2433,CEB,4206,0,320,9.742119789,118.7590027,10.30749989,123.9789963
5J,1683,PPS,2433,DVO,4090,0,319,9.742119789,118.7590027,7.125520229,125.6460037
5J,1683,PPS,2433,ILO,2429,0,319,9.742119789,118.7590027,10.833017,122.493358
5J,1683,PPS,2433,MNL,2397,0,320 319,9.742119789,118.7590027,14.5086,121.019997
5J,1683,PUS,2372,CEB,4206,0,320,35.17950058,128.9380035,10.30749989,123.9789963
5J,1683,PUS,2372,MNL,2397,0,320,35.17950058,128.9380035,14.5086,121.019997
5J,1683,PVG,3406,MNL,2397,0,320,31.14340019,121.8050003,14.5086,121.019997
5J,1683,REP,3035,MNL,2397,0,320,13.41069984,103.8130035,14.5086,121.019997
5J,1683,RXS,6026,MNL,2397,0,320,11.59770012,122.7519989,14.5086,121.019997
5J,1683,SGN,3205,MNL,2397,0,320,10.81879997,106.6520004,14.5086,121.019997
5J,1683,SIN,3316,CEB,4206,0,320,1.35019,103.994003,10.30749989,123.9789963
5J,1683,SIN,3316,CRK,4140,0,319,1.35019,103.994003,15.186,120.559998
5J,1683,SIN,3316,ILO,2429,0,319,1.35019,103.994003,10.833017,122.493358
5J,1683,SIN,3316,MNL,2397,0,320 330,1.35019,103.994003,14.5086,121.019997
5J,1683,SJI,2409,MNL,2397,0,319,12.36149979,121.0469971,14.5086,121.019997
5J,1683,SUG,6016,CEB,4206,0,ATR,9.755838326,125.4809475,10.30749989,123.9789963
5J,1683,TAC,2422,CEB,4206,0,ATR 319,11.228035,125.027761,10.30749989,123.9789963
5J,1683,TAC,2422,MNL,2397,0,320,11.228035,125.027761,14.5086,121.019997
5J,1683,TAG,3994,MNL,2397,0,319,9.665442,123.853533,14.5086,121.019997
5J,1683,TPE,2276,MNL,2397,0,320,25.0777,121.233002,14.5086,121.019997
5J,1683,TUG,6021,MNL,2397,0,319,17.64336768,121.7331505,14.5086,121.019997
5J,1683,USU,4199,CEB,4206,0,ATR,12.12150002,120.0999985,10.30749989,123.9789963
5J,1683,USU,4199,MNL,2397,0,ATR,12.12150002,120.0999985,14.5086,121.019997
5J,1683,VRC,6022,MNL,2397,0,319,13.5763998,124.2060013,14.5086,121.019997
5J,1683,WNP,6018,MNL,2397,0,ATR,13.5848999,123.2699966,14.5086,121.019997
5J,1683,XMN,3383,MNL,2397,0,320,24.54400063,118.1279984,14.5086,121.019997
5J,1683,ZAM,2404,CEB,4206,0,319,6.922420025,122.0599976,10.30749989,123.9789963
5J,1683,ZAM,2404,DVO,4090,0,319,6.922420025,122.0599976,7.125520229,125.6460037
5J,1683,ZAM,2404,MNL,2397,0,320,6.922420025,122.0599976,14.5086,121.019997
5M,4436,ANU,2874,NEV,6079,0,BNI,17.1367,-61.792702,17.20569992,-62.58990097
5M,4436,NEV,6079,ANU,2874,0,BNI,17.20569992,-62.58990097,17.1367,-61.792702
5N,503,ARH,4362,CSH,6110,0,AN4,64.60030365,40.71670151,65.02999878,35.73333359
5N,503,ARH,4362,LED,2948,0,735,64.60030365,40.71670151,59.8003006,30.26250076
5N,503,ARH,4362,MMK,2949,0,AN4,64.60030365,40.71670151,68.78170013,32.75080109
5N,503,ARH,4362,NNM,4371,0,AT5,64.60030365,40.71670151,67.63999939,53.12189865
5N,503,ARH,4362,SVO,2985,0,735,64.60030365,40.71670151,55.972599,37.4146
5N,503,ARH,4362,USK,4369,0,AN4,64.60030365,40.71670151,66.00469971,57.36719894
5N,503,CSH,6110,ARH,4362,0,AN4,65.02999878,35.73333359,64.60030365,40.71670151
5N,503,LED,2948,ARH,4362,0,735,59.8003006,30.26250076,64.60030365,40.71670151
5N,503,LED,2948,MMK,2949,0,735,59.8003006,30.26250076,68.78170013,32.75080109
5N,503,LED,2948,SCW,2989,0,735,59.8003006,30.26250076,61.64699936,50.8451004
5N,503,MMK,2949,ARH,4362,0,AN4,68.78170013,32.75080109,64.60030365,40.71670151
5N,503,MMK,2949,LED,2948,0,735,68.78170013,32.75080109,59.8003006,30.26250076
5N,503,MMK,2949,SVO,2985,0,735,68.78170013,32.75080109,55.972599,37.4146
5N,503,MMK,2949,TOS,663,0,AN4,68.78170013,32.75080109,69.6832962,18.91889954
5N,503,NNM,4371,ARH,4362,0,AT5,67.63999939,53.12189865,64.60030365,40.71670151
5N,503,SCW,2989,LED,2948,0,735,61.64699936,50.8451004,59.8003006,30.26250076
5N,503,SCW,2989,SVO,2985,0,735,61.64699936,50.8451004,55.972599,37.4146
5N,503,SVO,2985,ARH,4362,0,735,55.972599,37.4146,64.60030365,40.71670151
5N,503,SVO,2985,MMK,2949,0,735,55.972599,37.4146,68.78170013,32.75080109
5N,503,SVO,2985,SCW,2989,0,735,55.972599,37.4146,61.64699936,50.8451004
5N,503,TOS,663,MMK,2949,0,AN4,69.6832962,18.91889954,68.78170013,32.75080109
5N,503,USK,4369,ARH,4362,0,AN4,66.00469971,57.36719894,64.60030365,40.71670151
5P,10650,ANF,2651,IQQ,2649,0,737,-23.444501,-70.445099,-20.53520012,-70.1812973
5P,10650,CCP,2656,SCL,2650,0,737,-36.772701,-73.063103,-33.39300156,-70.78579712
5P,10650,IQQ,2649,SCL,2650,0,737,-20.53520012,-70.1812973,-33.39300156,-70.78579712
5P,10650,SCL,2650,ANF,2651,0,737,-33.39300156,-70.78579712,-23.444501,-70.445099
5Q,18232,AEP,2442,MVD,2816,0,AT7,-34.5592,-58.4156,-34.838402,-56.0308
5Q,18232,AEP,2442,PDP,6777,0,AT7,-34.5592,-58.4156,-34.85509872,-55.09429932
5Q,18232,ASU,2699,MVD,2816,0,AT7,-25.23999977,-57.52000046,-34.838402,-56.0308
5Q,18232,CWB,2545,MVD,2816,0,AT7,-25.5284996,-49.17580032,-34.838402,-56.0308
5Q,18232,EZE,3988,MVD,2816,0,AT7,-34.8222,-58.5358,-34.838402,-56.0308
5Q,18232,GIG,2560,MVD,2816,0,AT7 319,-22.80999947,-43.25055695,-34.838402,-56.0308
5Q,18232,GRU,2564,MVD,2816,0,AT7 319,-23.43555641,-46.47305679,-34.838402,-56.0308
5Q,18232,MVD,2816,AEP,2442,0,AT7,-34.838402,-56.0308,-34.5592,-58.4156
5Q,18232,MVD,2816,ASU,2699,0,AT7,-34.838402,-56.0308,-25.23999977,-57.52000046
5Q,18232,MVD,2816,CWB,2545,0,AT7,-34.838402,-56.0308,-25.5284996,-49.17580032
5Q,18232,MVD,2816,EZE,3988,0,AT7,-34.838402,-56.0308,-34.8222,-58.5358
5Q,18232,MVD,2816,GIG,2560,0,AT7 319,-34.838402,-56.0308,-22.80999947,-43.25055695
5Q,18232,MVD,2816,GRU,2564,0,319 AT7,-34.838402,-56.0308,-23.43555641,-46.47305679
5Q,18232,MVD,2816,POA,2599,0,AT7,-34.838402,-56.0308,-29.99440002,-51.17139816
5Q,18232,MVD,2816,SCL,2650,0,319,-34.838402,-56.0308,-33.39300156,-70.78579712
5Q,18232,PDP,6777,AEP,2442,0,AT7,-34.85509872,-55.09429932,-34.5592,-58.4156
5Q,18232,POA,2599,MVD,2816,0,AT7,-29.99440002,-51.17139816,-34.838402,-56.0308
5Q,18232,SCL,2650,MVD,2816,0,319,-33.39300156,-70.78579712,-34.838402,-56.0308
5T,1623,YBK,29,YCS,5487,0,ATR,64.29889679,-96.07779694,63.34690094,-90.73110199
5T,1623,YBK,29,YXN,5534,0,ATR,64.29889679,-96.07779694,62.24000168,-92.59809875
5T,1623,YCB,32,YCO,37,0,DH8 73M,69.10810089,-105.1380005,67.816704,-115.143997
5T,1623,YCB,32,YYH,183,0,DH8,69.10810089,-105.1380005,69.54669952,-93.5766983
5T,1623,YCB,32,YZF,196,0,DH8 73M,69.10810089,-105.1380005,62.46279907,-114.4400024
5T,1623,YCO,37,YCB,32,0,DH8 73M,67.816704,-115.143997,69.10810089,-105.1380005
5T,1623,YCO,37,YZF,196,0,DH8 73M,67.816704,-115.143997,62.46279907,-114.4400024
5T,1623,YCS,5487,YBK,29,0,AT4,63.34690094,-90.73110199,64.29889679,-96.07779694
5T,1623,YCS,5487,YRT,132,0,ATR AT4,63.34690094,-90.73110199,62.81140137,-92.11579895
5T,1623,YCY,40,YFB,55,0,DH8,70.48609924,-68.51670074,63.756402,-68.555801
5T,1623,YCY,40,YIO,75,0,DH8,70.48609924,-68.51670074,72.6832962,-77.96669769
5T,1623,YEG,49,YZF,196,0,73M 733,53.30970001,-113.5800018,62.46279907,-114.4400024
5T,1623,YEK,50,YXN,5534,0,ATR AT4,61.09420013,-94.07080078,62.24000168,-92.59809875
5T,1623,YEK,50,YYQ,187,0,ATR AT4,61.09420013,-94.07080078,58.73920059,-94.06500244
5T,1623,YEV,54,YVQ,155,0,73M 733,68.30419922,-133.4830017,65.28160095,-126.7979965
5T,1623,YFB,55,YCY,40,0,DH8,63.756402,-68.555801,70.48609924,-68.51670074
5T,1623,YFB,55,YGT,5495,0,BE1 DH8,63.756402,-68.555801,69.36470032,-81.81610107
5T,1623,YFB,55,YOW,100,0,73M,63.756402,-68.555801,45.32249832,-75.66919708
5T,1623,YFB,55,YRT,132,0,73M,63.756402,-68.555801,62.81140137,-92.11579895
5T,1623,YFB,55,YTE,140,0,BE1 DH8,63.756402,-68.555801,64.23000336,-76.52670288
5T,1623,YFB,55,YUX,148,0,BE1 DH8,63.756402,-68.555801,68.77610016,-81.2425
5T,1623,YFB,55,YXP,170,0,DH8,63.756402,-68.555801,66.14499664,-65.71360016
5T,1623,YGT,5495,YFB,55,0,DH8,69.36470032,-81.81610107,63.756402,-68.555801
5T,1623,YGT,5495,YIO,75,0,DH8,69.36470032,-81.81610107,72.6832962,-77.96669769
5T,1623,YGT,5495,YUX,148,0,DH8 BE1,69.36470032,-81.81610107,68.77610016,-81.2425
5T,1623,YHK,69,YYH,183,0,DH8,68.63559723,-95.84970093,69.54669952,-93.5766983
5T,1623,YHK,69,YZF,196,0,DH8,68.63559723,-95.84970093,62.46279907,-114.4400024
5T,1623,YIO,75,YCY,40,0,DH8,72.6832962,-77.96669769,70.48609924,-68.51670074
5T,1623,YIO,75,YGT,5495,0,DH8,72.6832962,-77.96669769,69.36470032,-81.81610107
5T,1623,YOW,100,YFB,55,0,73M,45.32249832,-75.66919708,63.756402,-68.555801
5T,1623,YRT,132,YBK,29,0,AT4,62.81140137,-92.11579895,64.29889679,-96.07779694
5T,1623,YRT,132,YCS,5487,0,ATR AT4,62.81140137,-92.11579895,63.34690094,-90.73110199
5T,1623,YRT,132,YEK,50,1,ATR,62.81140137,-92.11579895,61.09420013,-94.07080078
5T,1623,YRT,132,YFB,55,0,73M,62.81140137,-92.11579895,63.756402,-68.555801
5T,1623,YRT,132,YUT,147,0,AT4,62.81140137,-92.11579895,66.52140045,-86.22470093
5T,1623,YRT,132,YYQ,187,0,ATR FRJ AT4,62.81140137,-92.11579895,58.73920059,-94.06500244
5T,1623,YRT,132,YZF,196,0,73M,62.81140137,-92.11579895,62.46279907,-114.4400024
5T,1623,YRT,132,YZS,41,0,ATR AT4,62.81140137,-92.11579895,64.19329834,-83.35939789
5T,1623,YTE,140,YFB,55,0,BE1 DH8,64.23000336,-76.52670288,63.756402,-68.555801
5T,1623,YTH,141,YYQ,187,0,ATR,55.80110168,-97.86419678,58.73920059,-94.06500244
5T,1623,YUX,148,YFB,55,0,DH8 BE1,68.77610016,-81.2425,63.756402,-68.555801
5T,1623,YUX,148,YGT,5495,0,BE1 DH8,68.77610016,-81.2425,69.36470032,-81.81610107
5T,1623,YVM,152,YXP,170,0,DH8,67.54579926,-64.03140259,66.14499664,-65.71360016
5T,1623,YVQ,155,YEV,54,0,73M 733,65.28160095,-126.7979965,68.30419922,-133.4830017
5T,1623,YVQ,155,YZF,196,0,73M 733,65.28160095,-126.7979965,62.46279907,-114.4400024
5T,1623,YWG,160,YRT,132,0,FRJ ATR,49.90999985,-97.23989868,62.81140137,-92.11579895
5T,1623,YWG,160,YYQ,187,0,FRJ,49.90999985,-97.23989868,58.73920059,-94.06500244
5T,1623,YXN,5534,YRT,132,0,ATR AT4,62.24000168,-92.59809875,62.81140137,-92.11579895
5T,1623,YXP,170,YFB,55,0,DH8,66.14499664,-65.71360016,63.756402,-68.555801
5T,1623,YXP,170,YVM,152,0,DH8,66.14499664,-65.71360016,67.54579926,-64.03140259
5T,1623,YYH,183,YCB,32,0,DH8,69.54669952,-93.5766983,69.10810089,-105.1380005
5T,1623,YYH,183,YHK,69,0,DH8,69.54669952,-93.5766983,68.63559723,-95.84970093
5T,1623,YYQ,187,YEK,50,0,ATR,58.73920059,-94.06500244,61.09420013,-94.07080078
5T,1623,YYQ,187,YRT,132,0,ATR AT4 FRJ,58.73920059,-94.06500244,62.81140137,-92.11579895
5T,1623,YYQ,187,YTH,141,0,AT4,58.73920059,-94.06500244,55.80110168,-97.86419678
5T,1623,YYQ,187,YWG,160,0,ATR FRJ AT4,58.73920059,-94.06500244,49.90999985,-97.23989868
5T,1623,YZF,196,YCB,32,0,DH8 73M,62.46279907,-114.4400024,69.10810089,-105.1380005
5T,1623,YZF,196,YCO,37,0,DH8 73M,62.46279907,-114.4400024,67.816704,-115.143997
5T,1623,YZF,196,YEG,49,0,73M 733,62.46279907,-114.4400024,53.30970001,-113.5800018
5T,1623,YZF,196,YHK,69,0,DH8,62.46279907,-114.4400024,68.63559723,-95.84970093
5T,1623,YZF,196,YRT,132,0,73M,62.46279907,-114.4400024,62.81140137,-92.11579895
5T,1623,YZF,196,YVQ,155,0,73M 733,62.46279907,-114.4400024,65.28160095,-126.7979965
5T,1623,YZF,196,YYH,183,0,DH8,62.46279907,-114.4400024,69.54669952,-93.5766983
5T,1623,YZS,41,YRT,132,0,ATR,64.19329834,-83.35939789,62.81140137,-92.11579895
5T,1623,YZS,41,YUT,147,0,AT4,64.19329834,-83.35939789,66.52140045,-86.22470093
5U,\N,BZE,1957,FRS,4024,0,CNA,17.53910065,-88.30819702,16.91379929,-89.86640167
5U,\N,FRS,4024,BZE,1957,0,CNA,16.91379929,-89.86640167,17.53910065,-88.30819702
5U,\N,FRS,4024,GUA,1767,0,EMB SF3,16.91379929,-89.86640167,14.5833,-90.527496
5U,\N,GUA,1767,FRS,4024,0,SF3 EMB,14.5833,-90.527496,16.91379929,-89.86640167
5U,\N,GUA,1767,SAP,1772,0,SF3,14.5833,-90.527496,15.4526,-87.923599
5U,\N,GUA,1767,TGU,1776,0,SF3,14.5833,-90.527496,14.06089973,-87.21720123
5U,\N,RTB,1774,GUA,1767,0,SF3,16.316799,-86.523003,14.5833,-90.527496
5U,\N,SAP,1772,GUA,1767,0,SF3,15.4526,-87.923599,14.5833,-90.527496
5U,\N,TGU,1776,GUA,1767,0,SF3,14.06089973,-87.21720123,14.5833,-90.527496
5Z,18946,CPT,797,PBZ,\N,0,BEH,-33.96480179,18.60169983,-34.08816017,23.32872343
5Z,18946,ELL,8492,JNB,813,0,BEH,#N/A,#N/A,-26.1392,28.246
5Z,18946,JNB,813,ELL,8492,0,BEH,-26.1392,28.246,#N/A,#N/A
5Z,18946,JNB,813,MGH,827,0,BEH,-26.1392,28.246,-30.85740089,30.34300041
5Z,18946,MGH,827,JNB,813,0,BEH,-30.85740089,30.34300041,-26.1392,28.246
5Z,18946,PBZ,\N,CPT,797,0,BEH,-34.08816017,23.32872343,-33.96480179,18.60169983
5Z,18946,PBZ,\N,JNB,813,0,BEH,-34.08816017,23.32872343,-26.1392,28.246
6E,2850,AMD,2994,BLR,3131,0,320,23.07719994,72.63469696,13.1979,77.706299
6E,2850,AMD,2994,BOM,2997,0,320,23.07719994,72.63469696,19.08869934,72.86789703
6E,2850,AMD,2994,CCU,3043,0,320,23.07719994,72.63469696,22.65469933,88.44670105
6E,2850,AMD,2994,DEL,3093,0,320,23.07719994,72.63469696,28.5665,77.103104
6E,2850,AMD,2994,GOI,3007,0,320,23.07719994,72.63469696,15.38080025,73.83139801
6E,2850,AMD,2994,HYD,\N,0,320,23.07719994,72.63469696,17.23131752,78.42985535
6E,2850,AMD,2994,JAI,3098,0,320,23.07719994,72.63469696,26.8242,75.812202
6E,2850,AMD,2994,MAA,3144,0,320,23.07719994,72.63469696,12.99000549,80.16929626
6E,2850,AMD,2994,PNQ,3017,0,320,23.07719994,72.63469696,18.58209991,73.91970062
6E,2850,BBI,3042,BLR,3131,0,320,20.24440002,85.81780243,13.1979,77.706299
6E,2850,BBI,3042,BOM,2997,0,320,20.24440002,85.81780243,19.08869934,72.86789703
6E,2850,BBI,3042,CCU,3043,0,320,20.24440002,85.81780243,22.65469933,88.44670105
6E,2850,BBI,3042,DEL,3093,0,320,20.24440002,85.81780243,28.5665,77.103104
6E,2850,BBI,3042,HYD,\N,0,320,20.24440002,85.81780243,17.23131752,78.42985535
6E,2850,BBI,3042,VTZ,3066,0,320,20.24440002,85.81780243,17.72120094,83.22450256
6E,2850,BDQ,3001,BOM,2997,0,320,22.336201,73.226303,19.08869934,72.86789703
6E,2850,BDQ,3001,DEL,3093,0,320,22.336201,73.226303,28.5665,77.103104
6E,2850,BKK,3885,CCU,3043,0,320,13.68109989,100.7470016,22.65469933,88.44670105
6E,2850,BKK,3885,DEL,3093,0,320,13.68109989,100.7470016,28.5665,77.103104
6E,2850,BLR,3131,AMD,2994,0,320,13.1979,77.706299,23.07719994,72.63469696
6E,2850,BLR,3131,BBI,3042,0,320,13.1979,77.706299,20.24440002,85.81780243
6E,2850,BLR,3131,BOM,2997,0,320,13.1979,77.706299,19.08869934,72.86789703
6E,2850,BLR,3131,CCU,3043,0,320,13.1979,77.706299,22.65469933,88.44670105
6E,2850,BLR,3131,COK,3136,0,320,13.1979,77.706299,10.152,76.401901
